STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,DATE,DTWL,
Haryana,Faridabad,Faridabad,Jasana,28.40134,77.42003,10-01-2026,19.33,
Haryana,Faridabad,Faridabad,Tilpat,28.46477,77.33316,10-01-2026,20.25,
Haryana,Faridabad,Tigaon,Arwa,28.30550,77.45720,10-01-2026,23.03,
Haryana,Faridabad,Tigaon,Chandpur,28.32697,77.46435,10-01-2026,15.75,
Haryana,Faridabad,Tigaon,Kabulpur,28.38721,77.44313,10-01-2026,17.02,
Haryana,Faridabad,Tigaon,Manjhawali,28.37131,77.47193,10-01-2026,9.47,
Haryana,Fatehabad,Bhattu Kalan,Bannawali,29.39820,75.42990,10-01-2026,2.74,
Haryana,Fatehabad,Bhattu Kalan,Mehu Wala,29.41570,75.31760,10-01-2026,2.3,
Haryana,Fatehabad,Fatehabad,Badopal,29.42630,75.53970,10-01-2026,4.72,
Haryana,Fatehabad,Fatehabad,Dariyapur,29.53220,75.35160,10-01-2026,46.98,
Haryana,Fatehabad,Jakhal,Talwara,29.78800,75.80660,10-01-2026,48.69,
Haryana,Fatehabad,Jakhal,Talwara,29.78800,75.80660,10-01-2026,46.92,
Haryana,Fatehabad,Ratia,Phullan,29.62515,75.50422,10-01-2026,67.88,
Haryana,Fatehabad,Ratia,Ratia,29.68550,75.57040,10-01-2026,57.86,
Haryana,Fatehabad,Tohana,Amani,29.66940,75.85950,10-01-2026,18.8,
Haryana,Fatehabad,Tohana,Nangla,29.61720,75.89130,10-01-2026,8.42,
Haryana,Fatehabad,Tohana,Samain,29.61900,75.93750,10-01-2026,4.66,
Haryana,Gurugram,Farrukh Nagar,Farrukh Nagar,28.44434,76.83423,10-01-2026,13.27,
Haryana,Gurugram,Gurgaon,Cell Office,28.44900,77.02751,10-01-2026,40.63,
Haryana,Gurugram,Gurgaon,Kadipur,28.45038,77.00530,10-01-2026,18.4,
Haryana,Gurugram,Gurgaon,Kherkidaula,28.40141,76.98715,10-01-2026,49.29,
Haryana,Gurugram,Gurgaon,Sadhrana,28.45834,76.90265,10-01-2026,13.75,
Haryana,Gurugram,Gurgaon,Sarai,28.50271,77.02202,10-01-2026,33.06,
Haryana,Gurugram,Gurgaon,Sector 4,28.47307,77.00767,10-01-2026,2.45,
Haryana,Gurugram,Pataudi,Bhora Kalan,28.31238,76.83060,10-01-2026,45.56,
Haryana,Gurugram,Pataudi,Sidrawali,28.26893,76.83282,10-01-2026,30.07,
Haryana,Gurugram,Pataudi,Uchamajra,28.31238,76.81100,10-01-2026,46.53,
Haryana,Gurugram,Sohna,Baliawas,28.42472,77.14442,10-01-2026,28.54,
Haryana,Gurugram,Sohna,Damdama,28.30590,77.12852,10-01-2026,7.08,
Haryana,Gurugram,Sohna,Mahandwara,28.32615,77.08023,10-01-2026,23,
Haryana,Hisar,Adampur,Adampur,29.28420,75.49060,10-01-2026,0.99,
Haryana,Hisar,Adampur,Balsamand,29.07250,75.49080,10-01-2026,13.39,
Haryana,Hisar,Adampur,Ghursal,29.17370,75.42170,10-01-2026,5.21,
Haryana,Hisar,Barwala,Barwala,29.35790,75.90830,10-01-2026,2.62,
Haryana,Hisar,Barwala,Behbalpur,29.27690,75.80480,10-01-2026,1.39,
Haryana,Hisar,Barwala,Rajli Cross,29.29050,75.91020,10-01-2026,3.15,
Haryana,Hisar,Hisar-I,Dhansu,29.21550,75.79560,10-01-2026,1.55,
Haryana,Hisar,Hisar-I,Mangali,29.03651,75.73890,10-01-2026,2.16,
Haryana,Hisar,Hisar-Ii,Basra,29.02960,75.52490,10-01-2026,16.08,
Haryana,Hisar,Hisar-Ii,Hissar,29.17220,75.74910,10-01-2026,3.63,
Haryana,Hisar,Narnaund,Kherijalab,29.32950,76.08350,10-01-2026,4.62,
Haryana,Hisar,Narnaund,Narnaud,29.22525,76.13882,10-01-2026,14.5,
Haryana,Hisar,Uklana,Sohu,29.49140,75.83330,10-01-2026,0.89,
Haryana,Jhajjar,Badli,Gabhana,28.60517,76.83842,10-01-2026,0.88,
Haryana,Jhajjar,Bahadurgarh,Chhara,28.69693,76.71131,10-01-2026,0.7,
Haryana,Jhajjar,Bahadurgarh,Sankol,28.70358,76.90810,10-01-2026,3.58,
Haryana,Jhajjar,Beri,Dubhaldhan,28.68632,76.48686,10-01-2026,2.52,
